policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,make,segment,model,ncap_rating,is_parking_sensors,target
92,25,43,11,27003,1,2,7,2,1,0
97,8,31,1,73430,1,0,0,0,1,0
6,33,34,20,8794,3,4,5,3,1,0
92,33,38,5,7788,3,4,5,3,1,0
65,33,57,20,8794,3,4,5,3,1,0
46,29,31,17,34738,1,1,9,2,1,0
98,67,24,15,4076,3,4,5,3,1,0
6,50,29,20,8794,5,3,10,4,1,0
92,63,27,20,8794,3,4,5,3,1,0
54,12,41,7,16206,1,0,0,0,1,0
89,21,43,5,7788,5,3,10,4,1,1
2,4,33,17,34738,3,4,5,3,1,0
85,50,35,5,7788,1,2,7,2,1,0
20,8,52,15,4076,1,0,0,0,1,0
63,63,40,20,8794,1,2,7,2,1,0
4,4,47,20,8794,1,0,0,0,1,0
43,8,32,11,27003,1,0,0,0,1,0
79,12,42,2,6108,3,4,5,3,1,0
40,0,34,14,16733,1,2,7,2,1,0
104,21,46,2,6108,3,4,5,3,1,0
85,37,44,21,17804,1,2,7,2,1,0
41,33,36,20,8794,1,2,7,2,1,0
89,12,48,11,27003,3,4,5,3,1,0
104,42,29,20,8794,3,4,5,3,1,0
79,50,30,2,6108,1,2,7,2,1,1
7,8,23,17,34738,1,2,7,2,1,0
3,12,28,17,34738,1,0,0,0,1,0
46,25,29,0,4990,1,2,7,2,1,0
100,96,23,17,34738,1,1,9,2,1,0
84,33,60,20,8794,3,4,5,3,1,0
24,12,34,20,8794,1,2,7,2,1,0
95,0,37,0,4990,1,2,7,2,1,0
58,4,40,15,4076,1,0,0,0,1,0
3,4,50,1,73430,1,0,0,0,1,0
55,4,28,15,4076,1,0,0,0,1,0
73,8,53,3,34791,1,2,7,2,1,1
104,42,49,17,34738,1,2,7,2,1,0
3,16,24,21,17804,1,1,9,2,1,0
25,16,51,15,4076,1,0,0,0,1,0
2,4,36,15,4076,1,0,0,0,1,0
68,50,51,15,4076,1,2,7,2,1,0
0,12,43,1,73430,1,0,0,0,1,0
6,63,26,4,5410,1,2,7,2,1,0
98,42,54,11,27003,1,3,3,2,1,0
42,42,30,17,34738,1,2,7,2,1,0
24,16,49,11,27003,3,4,5,3,1,0
78,8,38,13,3264,1,0,0,0,1,0
7,0,33,2,6108,1,0,0,0,1,0
76,63,36,5,7788,1,2,7,2,1,0
20,16,26,20,8794,3,4,5,3,1,0
43,25,30,21,17804,1,2,7,2,1,0
92,37,36,20,8794,1,2,7,2,1,0
70,8,33,8,65567,1,1,9,2,1,0
102,25,29,20,8794,5,3,10,4,1,0
60,4,34,21,17804,1,2,8,0,1,0
36,8,33,2,6108,3,4,5,3,1,0
7,12,33,19,6112,3,4,5,3,1,0
45,12,41,21,17804,1,0,0,0,1,0
15,0,23,21,17804,1,0,0,0,1,0
26,42,39,15,4076,3,4,5,3,1,0
8,88,29,17,34738,1,3,3,2,1,0
20,50,29,20,8794,1,2,7,2,1,0
16,12,32,18,13051,1,0,0,0,1,0
98,21,27,5,7788,1,1,9,2,1,0
18,12,60,17,34738,1,0,0,0,1,0
11,0,33,17,34738,1,0,0,0,1,0
27,0,40,15,4076,1,0,0,0,1,0
94,46,36,20,8794,1,2,7,2,1,0
0,0,38,6,290,1,0,0,0,1,0
103,25,56,20,8794,3,4,5,3,1,1
45,12,53,17,34738,1,0,0,0,1,0
24,37,50,21,17804,5,3,10,4,1,0
8,29,36,11,27003,2,0,4,2,0,0
7,29,30,19,6112,1,1,9,2,1,0
92,4,28,18,13051,3,4,5,3,1,0
4,16,55,4,5410,3,4,5,3,1,0
7,79,25,20,8794,1,2,7,2,1,0
84,12,40,11,27003,1,2,7,2,1,0
11,25,27,4,5410,1,0,0,0,1,0
8,4,35,1,73430,1,2,7,2,1,0
90,54,40,5,7788,3,4,5,3,1,1
3,63,26,3,34791,1,1,9,2,1,0
40,21,36,20,8794,3,4,5,3,1,0
96,54,48,4,5410,1,2,7,2,1,0
85,88,46,5,7788,3,4,5,3,1,0
2,4,55,11,27003,1,2,7,2,1,0
2,4,38,15,4076,1,0,0,0,1,0
15,8,53,20,8794,1,2,7,2,1,0
60,37,33,1,73430,1,2,7,2,1,0
24,63,36,11,27003,1,2,7,2,1,0
42,21,26,17,34738,4,2,6,5,1,0
93,8,58,20,8794,1,2,8,0,1,0
28,16,35,15,4076,1,0,0,0,1,0
89,33,40,17,34738,1,1,9,2,1,0
7,42,39,15,4076,1,2,7,2,1,0
13,58,30,5,7788,1,2,7,2,1,0
46,46,32,20,8794,1,2,8,0,1,0
23,50,24,3,34791,1,1,9,2,1,0
41,0,48,11,27003,1,0,0,0,1,0
89,151,35,20,8794,1,2,7,2,1,0
85,46,54,5,7788,1,2,7,2,1,0
101,71,56,20,8794,3,4,5,3,1,0
101,33,37,3,34791,3,4,5,3,1,0
102,25,46,11,27003,3,4,5,3,1,0
23,58,30,20,8794,1,2,7,2,1,0
19,8,35,19,6112,1,0,0,0,1,0
14,71,34,17,34738,4,2,6,5,1,0
104,25,30,15,4076,4,3,2,5,1,0
4,12,40,18,13051,1,0,0,0,1,0
1,63,43,2,6108,1,2,7,2,1,0
97,67,42,20,8794,1,2,7,2,1,0
17,42,26,16,21622,1,2,7,2,1,0
16,37,54,20,8794,1,2,7,2,1,0
6,33,40,19,6112,1,2,7,2,1,0
101,25,37,4,5410,1,2,8,0,1,0
6,25,30,19,6112,2,0,4,2,0,0
91,42,30,17,34738,2,0,4,2,0,0
24,58,26,16,21622,1,5,1,0,1,0
92,33,40,3,34791,1,2,8,0,1,0
6,50,29,17,34738,1,3,3,2,1,0
17,50,23,20,8794,3,4,5,3,1,0
62,4,34,11,27003,1,0,0,0,1,0
34,79,36,21,17804,1,2,7,2,1,0
92,54,40,4,5410,1,2,7,2,1,1
72,4,33,19,6112,1,0,0,0,1,0
100,16,38,11,27003,1,0,0,0,1,0
57,75,41,20,8794,4,3,2,5,1,0
47,54,40,21,17804,3,4,5,3,1,1
9,0,46,1,73430,1,0,0,0,1,0
91,50,26,20,8794,1,1,9,2,1,0
85,16,47,20,8794,1,2,7,2,1,0
28,21,25,21,17804,1,2,7,2,1,0
66,8,26,15,4076,1,2,7,2,1,0
96,63,37,20,8794,3,4,5,3,1,0
29,12,43,20,8794,1,0,0,0,1,0
45,8,46,20,8794,1,2,7,2,1,0
7,33,26,15,4076,1,2,7,2,1,0
70,12,29,17,34738,1,0,0,0,1,0
88,0,36,15,4076,1,2,7,2,1,0
43,0,33,17,34738,1,0,0,0,1,0
41,4,36,3,34791,1,2,7,2,1,0
90,16,38,5,7788,2,0,4,2,0,0
0,12,46,5,7788,3,4,5,3,1,0
31,8,37,17,34738,1,0,0,0,1,0
51,4,23,17,34738,5,3,10,4,1,0
85,67,46,4,5410,3,4,5,3,1,0
30,63,40,2,6108,1,2,8,0,1,0
103,16,33,2,6108,1,2,7,2,1,0
7,8,46,17,34738,1,0,0,0,1,0
51,33,33,20,8794,1,2,7,2,1,0
47,4,34,15,4076,1,0,0,0,1,0
97,71,37,20,8794,3,4,5,3,1,0
93,67,34,5,7788,1,2,7,2,1,1
74,8,34,18,13051,1,0,0,0,1,0
91,12,33,11,27003,3,4,5,3,1,0
19,21,54,0,4990,3,4,5,3,1,0
3,0,36,17,34738,1,0,0,0,1,0
5,54,41,15,4076,3,4,5,3,1,0
14,12,45,20,8794,1,5,1,0,1,0
24,42,25,20,8794,3,4,5,3,1,0
104,50,33,11,27003,1,2,8,0,1,0
69,25,35,11,27003,1,2,8,0,1,0
6,25,29,11,27003,1,2,7,2,1,0
7,29,26,21,17804,1,1,9,2,1,0
48,16,33,17,34738,1,1,9,2,1,0
64,50,35,20,8794,1,2,7,2,1,0
18,63,34,5,7788,1,2,7,2,1,0
93,75,38,20,8794,1,2,7,2,1,0
97,46,34,17,34738,3,4,5,3,1,0
58,12,31,11,27003,1,0,0,0,1,0
70,0,33,17,34738,1,2,7,2,1,0
14,8,45,15,4076,1,0,0,0,1,0
99,50,27,17,34738,5,3,10,4,1,0
21,12,33,0,4990,1,0,0,0,1,0
81,12,33,6,290,1,0,0,0,1,0
7,4,53,17,34738,3,4,5,3,1,0
102,16,44,3,34791,3,4,5,3,1,0
33,4,40,17,34738,1,0,0,0,1,0
98,21,36,20,8794,2,0,4,2,0,0
10,12,41,11,27003,1,0,0,0,1,0
89,4,35,10,27742,3,4,5,3,1,1
99,16,52,15,4076,3,4,5,3,1,0
88,54,26,20,8794,3,4,5,3,1,0
32,16,25,17,34738,3,4,5,3,1,0
90,8,44,20,8794,3,4,5,3,1,0
14,33,36,11,27003,1,3,3,2,1,0
69,12,36,18,13051,1,1,9,2,1,0
14,4,30,17,34738,1,0,0,0,1,0
13,16,55,17,34738,3,4,5,3,1,0
101,4,60,20,8794,1,2,7,2,1,0
51,42,32,21,17804,1,2,8,0,1,0
3,16,34,3,34791,1,0,0,0,1,0
13,63,23,17,34738,1,1,9,2,1,0
65,54,33,11,27003,1,2,7,2,1,0
33,16,59,17,34738,1,0,0,0,1,0
46,29,53,11,27003,2,0,4,2,0,0
90,21,25,20,8794,1,2,7,2,1,0
2,33,51,3,34791,1,2,7,2,1,0
101,25,38,17,34738,1,1,9,2,1,0
63,37,23,19,6112,1,2,7,2,1,0
16,4,33,11,27003,3,4,5,3,1,0
29,0,23,19,6112,1,0,0,0,1,0
71,12,55,15,4076,1,0,0,0,1,0
100,54,38,15,4076,3,4,5,3,1,0
7,67,25,15,4076,1,2,8,0,1,0
2,42,46,7,16206,5,3,10,4,1,0
50,0,30,11,27003,1,0,0,0,1,1
97,58,26,4,5410,1,3,3,2,1,0
62,71,39,14,16733,1,2,7,2,1,0
42,54,28,19,6112,1,2,7,2,1,0
93,50,43,17,34738,1,1,9,2,1,0
39,4,34,21,17804,1,0,0,0,1,0
15,16,29,0,4990,1,2,7,2,1,0
103,54,37,20,8794,4,3,2,5,1,0
11,4,53,15,4076,1,0,0,0,1,0
20,58,33,17,34738,3,4,5,3,1,0
70,50,27,21,17804,2,0,4,2,0,0
39,4,30,19,6112,1,0,0,0,1,1
31,63,50,17,34738,2,0,4,2,0,0
62,84,29,21,17804,1,2,7,2,1,0
59,0,34,15,4076,1,0,0,0,1,0
103,33,39,1,73430,3,4,5,3,1,1
9,46,33,20,8794,1,1,9,2,1,0
17,0,33,17,34738,1,1,9,2,1,0
51,21,31,20,8794,2,0,4,2,0,0
57,8,48,5,7788,4,2,6,5,1,0
88,37,61,17,34738,1,2,7,2,1,0
88,25,26,4,5410,1,1,9,2,1,0
51,8,46,17,34738,1,0,0,0,1,0
24,12,23,19,6112,1,0,0,0,1,0
53,21,29,19,6112,1,1,9,2,1,1
41,42,24,15,4076,1,2,7,2,1,0
104,21,43,11,27003,1,2,7,2,1,0
103,16,33,20,8794,1,2,7,2,1,0
95,37,36,20,8794,1,2,7,2,1,0
1,42,26,8,65567,3,4,5,3,1,0
91,29,26,20,8794,3,4,5,3,1,0
47,42,25,17,34738,1,0,0,0,1,0
85,29,35,4,5410,1,1,9,2,1,0
6,50,23,21,17804,1,2,8,0,1,0
4,0,23,1,73430,1,0,0,0,1,0
2,54,28,18,13051,3,4,5,3,1,0
14,4,46,0,4990,5,3,10,4,1,0
7,4,33,11,27003,1,2,7,2,1,0
99,46,43,20,8794,1,2,7,2,1,0
38,46,40,5,7788,1,2,8,0,1,0
21,12,23,11,27003,2,0,4,2,0,0
0,0,31,17,34738,2,0,4,2,0,0
7,4,51,20,8794,3,4,5,3,1,0
103,33,24,11,27003,1,0,0,0,1,1
89,16,46,20,8794,1,1,9,2,1,0
8,8,52,17,34738,1,0,0,0,1,0
16,16,28,9,35036,3,4,5,3,1,0
28,42,36,20,8794,2,0,4,2,0,0
92,46,68,21,17804,1,2,7,2,1,0
2,42,30,15,4076,1,0,0,0,1,0
2,0,26,3,34791,1,0,0,0,1,0
98,25,31,4,5410,3,4,5,3,1,0
4,79,32,4,5410,3,4,5,3,1,0
34,42,24,11,27003,1,2,7,2,1,0
22,46,34,4,5410,3,4,5,3,1,0
98,0,46,11,27003,1,5,1,0,1,0
102,50,40,20,8794,1,0,0,0,1,0
52,63,32,19,6112,1,0,0,0,1,0
6,25,25,20,8794,3,4,5,3,1,0
0,63,35,11,27003,1,2,8,0,1,0
69,4,38,15,4076,1,0,0,0,1,0
9,12,29,15,4076,1,0,0,0,1,0
61,4,39,21,17804,1,0,0,0,1,0
34,37,24,20,8794,1,2,8,0,1,0
24,4,30,20,8794,3,4,5,3,1,1
52,33,33,4,5410,1,2,7,2,1,0
85,29,26,4,5410,1,2,8,0,1,0
45,4,40,15,4076,1,0,0,0,1,0
24,33,25,20,8794,2,0,4,2,0,0
45,21,48,19,6112,1,0,0,0,1,1
4,0,25,3,34791,3,4,5,3,1,0
56,50,50,4,5410,1,1,9,2,1,0
103,21,62,20,8794,1,2,7,2,1,0
104,12,50,20,8794,1,2,7,2,1,0
91,8,31,4,5410,4,2,6,5,1,0
84,12,56,11,27003,5,3,10,4,1,0
8,8,34,17,34738,1,0,0,0,1,0
57,33,42,11,27003,1,2,8,0,1,0
95,50,27,11,27003,3,4,5,3,1,0
5,4,49,1,73430,1,0,0,0,1,0
41,46,27,20,8794,1,2,7,2,1,0
97,21,40,4,5410,1,2,7,2,1,0
3,4,32,11,27003,1,0,0,0,1,0
86,16,40,20,8794,1,2,7,2,1,0
46,4,41,17,34738,3,4,5,3,1,0
95,54,36,10,27742,1,2,8,0,1,0
36,33,46,13,3264,1,2,7,2,1,0
75,0,35,15,4076,1,0,0,0,1,0
69,37,36,5,7788,1,0,0,0,1,0
42,0,29,1,73430,1,0,0,0,1,0
98,0,36,11,27003,1,2,7,2,1,0
47,50,26,1,73430,3,4,5,3,1,0
44,67,41,1,73430,1,2,7,2,1,0
37,79,25,0,4990,3,4,5,3,1,0
6,54,29,17,34738,1,2,7,2,1,0
88,4,40,1,73430,3,4,5,3,1,1
44,4,40,21,17804,1,0,0,0,1,0
89,37,40,20,8794,1,1,9,2,1,0
85,29,25,17,34738,3,4,5,3,1,1
23,42,37,11,27003,2,0,4,2,0,0
67,50,56,21,17804,3,4,5,3,1,0
24,42,27,5,7788,3,4,5,3,1,1
14,42,23,5,7788,1,2,7,2,1,0
45,12,25,21,17804,1,2,7,2,1,0
7,25,29,1,73430,1,2,8,0,1,0
36,50,26,15,4076,1,1,9,2,1,0
24,21,51,17,34738,1,2,7,2,1,0
102,88,46,5,7788,1,1,9,2,1,0
95,4,33,1,73430,5,3,10,4,1,0
85,8,38,20,8794,1,2,7,2,1,0
12,12,39,15,4076,1,2,8,0,1,0
68,4,37,20,8794,1,2,7,2,1,0
50,100,43,11,27003,4,2,6,5,1,0
34,16,50,1,73430,1,3,3,2,1,0
7,12,28,21,17804,3,4,5,3,1,0
31,0,35,20,8794,1,0,0,0,1,0
44,33,53,20,8794,1,2,7,2,1,0
7,8,26,6,290,3,4,5,3,1,0
48,8,43,17,34738,1,0,0,0,1,1
88,37,26,11,27003,1,2,7,2,1,0
90,8,32,4,5410,3,4,5,3,1,0
89,33,40,10,27742,1,2,8,0,1,0
50,46,42,21,17804,3,4,5,3,1,1
58,4,43,5,7788,3,4,5,3,1,0
47,29,46,4,5410,1,1,9,2,1,0
89,54,25,20,8794,1,5,1,0,1,0
74,0,38,11,27003,3,4,5,3,1,0
48,37,36,20,8794,1,2,7,2,1,0
7,16,40,1,73430,1,2,7,2,1,0
5,12,26,21,17804,1,2,7,2,1,0
6,8,37,15,4076,1,0,0,0,1,0
51,37,40,11,27003,1,2,7,2,1,0
95,25,40,4,5410,1,3,3,2,1,0
67,12,46,8,65567,1,0,0,0,1,0
11,12,38,15,4076,1,0,0,0,1,0
19,4,38,1,73430,1,0,0,0,1,0
7,29,46,17,34738,1,2,8,0,1,0
29,0,37,17,34738,3,4,5,3,1,0
91,37,32,20,8794,1,2,7,2,1,0
36,12,40,8,65567,1,2,7,2,1,1
7,12,23,11,27003,1,2,7,2,1,0
42,29,26,20,8794,1,2,7,2,1,0
89,58,45,8,65567,5,3,10,4,1,0
86,54,36,20,8794,1,0,0,0,1,0
36,63,40,11,27003,1,2,7,2,1,0
84,29,52,4,5410,3,4,5,3,1,0
95,16,46,20,8794,3,4,5,3,1,0
30,4,43,20,8794,1,2,7,2,1,0
6,25,23,11,27003,1,2,7,2,1,0
87,4,48,1,73430,1,0,0,0,1,0
4,12,32,5,7788,1,2,8,0,1,0
99,21,59,20,8794,1,2,7,2,1,0
53,46,41,17,34738,1,1,9,2,1,0
98,50,28,20,8794,1,3,3,2,1,0
12,50,33,5,7788,1,2,7,2,1,0
88,4,42,4,5410,2,0,4,2,0,0
27,0,27,15,4076,1,0,0,0,1,1
96,16,36,3,34791,3,4,5,3,1,1
95,29,31,4,5410,1,1,9,2,1,0
28,42,30,20,8794,1,2,7,2,1,0
98,12,54,17,34738,2,0,4,2,0,0
57,50,24,15,4076,3,4,5,3,1,0
85,84,34,4,5410,3,4,5,3,1,0
7,29,32,20,8794,1,2,7,2,1,0
59,71,42,20,8794,1,2,8,0,1,0
90,8,31,21,17804,1,0,0,0,1,0
8,75,29,21,17804,1,5,1,0,1,0
50,54,33,11,27003,1,2,7,2,1,1
6,67,28,20,8794,3,4,5,3,1,0
92,16,49,1,73430,3,4,5,3,1,0
87,29,54,20,8794,3,4,5,3,1,0
94,21,52,5,7788,1,2,7,2,1,0
94,58,31,11,27003,1,2,7,2,1,0
94,33,30,20,8794,1,2,8,0,1,0
6,0,47,21,17804,3,4,5,3,1,0
96,46,26,20,8794,1,5,1,0,1,0
97,46,33,20,8794,3,4,5,3,1,0
15,0,24,20,8794,1,2,7,2,1,0
84,12,32,3,34791,5,3,10,4,1,0
75,42,59,4,5410,3,4,5,3,1,0
101,16,39,20,8794,1,1,9,2,1,0
49,0,26,20,8794,3,4,5,3,1,0
17,4,38,17,34738,1,0,0,0,1,0
84,46,53,20,8794,3,4,5,3,1,1
33,29,23,20,8794,1,2,7,2,1,0
44,8,35,21,17804,1,0,0,0,1,0
24,0,29,16,21622,1,0,0,0,1,1
44,63,34,20,8794,3,4,5,3,1,0
6,0,24,19,6112,5,3,10,4,1,0
47,29,37,5,7788,3,4,5,3,1,0
31,12,54,17,34738,1,0,0,0,1,0
50,54,33,17,34738,1,2,8,0,1,0
14,25,24,16,21622,5,3,10,4,1,0
99,12,33,3,34791,1,2,7,2,1,1
95,88,40,5,7788,3,4,5,3,1,0
9,8,46,15,4076,1,0,0,0,1,0
102,50,37,21,17804,1,1,9,2,1,0
20,37,30,4,5410,1,1,9,2,1,0
113,37,36,20,8794,3,4,5,3,1,0
95,16,27,4,5410,1,2,7,2,1,0
28,29,38,16,21622,1,0,0,0,1,0
53,0,37,17,34738,1,0,0,0,1,0
10,63,40,3,34791,3,4,5,3,1,0
100,33,36,10,27742,1,2,7,2,1,0
100,54,53,20,8794,3,4,5,3,1,0
102,79,53,3,34791,3,4,5,3,1,0
90,8,52,20,8794,1,2,7,2,1,0
21,63,38,11,27003,1,2,7,2,1,0
66,0,24,20,8794,3,4,5,3,1,0
41,25,35,19,6112,1,0,0,0,1,0
34,21,33,2,6108,1,0,0,0,1,0
23,0,28,11,27003,3,4,5,3,1,0
6,29,25,20,8794,2,0,4,2,0,0
28,42,37,4,5410,1,0,0,0,1,0
70,29,42,0,4990,1,0,0,0,1,0
46,29,39,16,21622,3,4,5,3,1,1
6,16,30,20,8794,4,3,2,5,1,0
21,8,56,17,34738,1,0,0,0,1,0
7,33,48,0,4990,1,2,7,2,1,0
45,0,30,5,7788,1,2,7,2,1,0
31,8,35,11,27003,1,0,0,0,1,0
54,21,25,20,8794,1,2,7,2,1,0
51,54,37,20,8794,5,3,10,4,1,0
85,8,30,11,27003,5,3,10,4,1,0
20,0,33,19,6112,2,0,4,2,0,0
27,4,45,19,6112,1,0,0,0,1,0
73,42,35,21,17804,3,4,5,3,1,1
30,29,33,20,8794,1,2,7,2,1,1
96,88,39,20,8794,1,2,7,2,1,0
96,12,41,20,8794,2,0,4,2,0,0
6,75,38,11,27003,5,3,10,4,1,0
37,16,44,4,5410,1,2,7,2,1,0
0,63,41,15,4076,4,2,6,5,1,0
23,4,26,11,27003,1,0,0,0,1,0
54,37,37,10,27742,1,2,7,2,1,0
97,79,60,20,8794,3,4,5,3,1,0
97,8,30,15,4076,1,0,0,0,1,0
91,46,35,15,4076,1,2,7,2,1,0
85,42,46,5,7788,1,2,7,2,1,0
87,63,35,5,7788,3,4,5,3,1,0
7,8,30,21,17804,3,4,5,3,1,0
89,29,23,11,27003,1,2,8,0,1,0
86,71,32,4,5410,1,5,1,0,1,0
15,33,29,5,7788,3,4,5,3,1,0
7,50,40,20,8794,3,4,5,3,1,0
97,8,43,21,17804,5,3,10,4,1,0
49,0,26,17,34738,3,4,5,3,1,1
102,63,49,20,8794,1,2,7,2,1,0
4,4,28,11,27003,1,0,0,0,1,0
85,88,29,21,17804,1,2,7,2,1,0
96,8,30,20,8794,5,3,10,4,1,0
100,29,32,21,17804,1,2,7,2,1,0
7,42,32,20,8794,1,2,7,2,1,0
55,37,41,11,27003,4,2,6,5,1,0
19,12,33,8,65567,1,0,0,0,1,0
7,21,38,17,34738,1,5,1,0,1,0
65,4,46,11,27003,1,0,0,0,1,0
5,8,26,5,7788,4,2,6,5,1,0
90,58,23,17,34738,3,4,5,3,1,0
22,4,32,1,73430,1,0,0,0,1,0
23,54,33,1,73430,2,0,4,2,0,0
74,12,50,7,16206,1,0,0,0,1,0
64,8,39,4,5410,1,0,0,0,1,0
2,0,26,15,4076,1,0,0,0,1,0
31,8,43,0,4990,1,0,0,0,1,0
12,4,49,15,4076,1,0,0,0,1,0
23,58,43,19,6112,1,2,7,2,1,1
65,63,36,5,7788,1,2,8,0,1,0
72,54,47,20,8794,1,2,7,2,1,0
51,33,27,11,27003,1,1,9,2,1,0
8,58,23,1,73430,5,3,10,4,1,0
99,29,34,20,8794,3,4,5,3,1,0
24,0,36,10,27742,3,4,5,3,1,0
6,0,23,17,34738,1,0,0,0,1,0
34,4,56,1,73430,5,3,10,4,1,0
99,37,36,20,8794,2,0,4,2,0,0
104,63,58,4,5410,3,4,5,3,1,0
73,16,23,19,6112,1,0,0,0,1,0
16,0,33,8,65567,1,0,0,0,1,0
7,63,30,20,8794,1,2,7,2,1,0
21,33,25,11,27003,3,4,5,3,1,0
30,37,47,20,8794,1,2,7,2,1,0
97,58,36,20,8794,1,2,7,2,1,0
25,50,23,5,7788,1,2,7,2,1,0
13,21,26,5,7788,5,3,10,4,1,0
80,54,37,17,34738,3,4,5,3,1,0
8,16,31,15,4076,2,0,4,2,0,0
3,4,54,1,73430,1,0,0,0,1,0
82,25,26,20,8794,2,0,4,2,0,0
103,16,37,5,7788,4,2,6,5,1,0
89,50,37,20,8794,3,4,5,3,1,0
43,42,52,6,290,1,0,0,0,1,0
59,4,42,11,27003,1,0,0,0,1,0
16,138,23,20,8794,3,4,5,3,1,0
50,21,40,2,6108,3,4,5,3,1,0
15,42,24,20,8794,1,1,9,2,1,0
47,4,54,3,34791,1,0,0,0,1,0
90,4,48,21,17804,5,3,10,4,1,0
43,42,48,11,27003,3,4,5,3,1,0
24,42,43,20,8794,3,4,5,3,1,0
36,0,23,2,6108,1,0,0,0,1,1
94,46,43,20,8794,1,2,7,2,1,0
55,12,30,17,34738,1,0,0,0,1,0
42,37,26,19,6112,3,4,5,3,1,0
85,4,36,20,8794,1,2,7,2,1,1
39,0,52,1,73430,1,2,7,2,1,0
53,16,58,19,6112,1,0,0,0,1,0
2,8,41,15,4076,1,0,0,0,1,0
94,37,30,8,65567,1,1,9,2,1,0
87,67,33,3,34791,1,1,9,2,1,0
104,16,43,20,8794,3,4,5,3,1,0
26,8,60,0,4990,1,0,0,0,1,0
47,8,44,0,4990,1,0,0,0,1,0
7,58,34,21,17804,1,2,7,2,1,0
94,54,28,19,6112,3,4,5,3,1,0
0,0,39,17,34738,1,2,7,2,1,0
31,21,26,1,73430,1,1,9,2,1,0
63,58,40,11,27003,1,2,7,2,1,0
104,25,40,20,8794,3,4,5,3,1,0
91,46,37,11,27003,1,2,7,2,1,0
85,12,46,11,27003,3,4,5,3,1,0
10,4,38,13,3264,1,0,0,0,1,0
28,58,56,21,17804,1,2,7,2,1,1
95,37,59,20,8794,1,2,7,2,1,0
43,12,42,0,4990,1,0,0,0,1,0
7,46,24,16,21622,1,2,7,2,1,0
102,21,39,19,6112,1,2,7,2,1,0
45,42,34,20,8794,1,2,7,2,1,0
30,0,31,15,4076,1,0,0,0,1,1
97,29,50,20,8794,4,2,6,5,1,0
20,8,44,15,4076,1,0,0,0,1,0
87,50,46,20,8794,1,2,7,2,1,0
99,67,35,20,8794,1,2,8,0,1,0
6,25,29,6,290,3,4,5,3,1,0
53,0,25,17,34738,1,0,0,0,1,0
15,25,39,15,4076,1,2,7,2,1,0
32,0,26,8,65567,2,0,4,2,0,1
8,8,47,16,21622,1,2,7,2,1,0
2,16,37,20,8794,5,3,10,4,1,0
102,0,37,1,73430,2,0,4,2,0,0
91,33,32,15,4076,1,1,9,2,1,0
95,29,45,18,13051,3,4,5,3,1,0
2,16,40,11,27003,1,0,0,0,1,0
8,71,39,5,7788,4,2,6,5,1,0
44,4,23,17,34738,3,4,5,3,1,0
36,54,46,20,8794,1,0,0,0,1,0
3,4,36,11,27003,1,0,0,0,1,0
50,16,51,1,73430,1,0,0,0,1,0
4,8,23,11,27003,1,0,0,0,1,0
101,33,26,20,8794,1,2,8,0,1,0
101,25,53,15,4076,1,2,7,2,1,0
65,33,25,2,6108,2,0,4,2,0,0
39,0,43,19,6112,1,0,0,0,1,0
90,50,34,20,8794,1,2,7,2,1,0
102,21,27,15,4076,1,2,8,0,1,0
14,8,23,20,8794,3,4,5,3,1,0
24,4,46,15,4076,1,0,0,0,1,0
103,25,28,17,34738,1,0,0,0,1,0
46,0,54,7,16206,1,0,0,0,1,0
4,0,43,19,6112,1,0,0,0,1,0
75,67,26,15,4076,2,0,4,2,0,0
5,0,48,11,27003,1,2,7,2,1,0
0,4,23,15,4076,1,0,0,0,1,0
73,12,36,0,4990,1,2,7,2,1,0
103,16,31,11,27003,3,4,5,3,1,0
16,126,24,12,20905,3,4,5,3,1,0
12,0,24,0,4990,1,0,0,0,1,0
7,42,40,18,13051,5,3,10,4,1,0
89,54,36,17,34738,3,4,5,3,1,1
13,21,37,10,27742,1,0,0,0,1,1
49,8,51,15,4076,3,4,5,3,1,1
70,8,51,15,4076,1,0,0,0,1,0
7,29,26,0,4990,1,0,0,0,1,0
75,4,40,15,4076,3,4,5,3,1,0
88,21,23,21,17804,1,0,0,0,1,0
20,50,36,20,8794,3,4,5,3,1,0
61,25,36,21,17804,1,5,1,0,1,0
40,46,36,17,34738,1,1,9,2,1,0
24,16,34,1,73430,1,0,0,0,1,0
72,8,48,20,8794,1,1,9,2,1,0
37,25,40,17,34738,1,0,0,0,1,0
29,8,40,15,4076,1,0,0,0,1,0
40,54,34,20,8794,1,2,7,2,1,0
55,25,46,19,6112,3,4,5,3,1,0
86,109,30,20,8794,4,2,6,5,1,0
99,54,40,17,34738,1,2,7,2,1,0
102,12,57,20,8794,3,4,5,3,1,0
20,16,38,0,4990,1,2,7,2,1,0
12,4,34,0,4990,1,0,0,0,1,0
8,12,40,1,73430,3,4,5,3,1,0
21,58,53,20,8794,1,2,8,0,1,0
64,8,33,11,27003,1,0,0,0,1,1
75,4,32,16,21622,1,0,0,0,1,0
44,37,24,1,73430,1,2,8,0,1,0
89,16,33,5,7788,2,0,4,2,0,0
45,42,36,20,8794,3,4,5,3,1,0
0,21,23,19,6112,1,5,1,0,1,0
79,50,23,17,34738,3,4,5,3,1,0
103,63,33,20,8794,1,3,3,2,1,0
11,16,26,5,7788,1,0,0,0,1,0
